post_id,user_id,post_text,post_date,sentiment_score,platform
400,31,Not feeling well today.,17-11-2025 12:03,-0.0,
401,25,The food was amazing at the restaurant!,19-04-2025 23:02,0.9,Instagram
402,41,Looking forward to the next trip!,14-06-2025 16:46,0.6,Facebook
403,29,Had a great day with family!,25-04-2025 04:08,0.1,
404,17,Enjoyed a relaxing evening.,21-10-2025 04:38,-0.2,Instagram
405,47,"Had an okay day, nothing special.",11-03-2025 19:35,-0.6,Facebook
406,42,Excited about the new event!,15-12-2025 09:20,0.5,Instagram
407,10,"Had an okay day, nothing special.",17-03-2025 05:57,0.8,Instagram
408,36,The new movie was decent.,13-12-2024 04:08,0.9,Twitter
409,24,Not feeling well today.,06-08-2025 10:10,0.4,Twitter
410,9,Had a great day with family!,17-11-2024 09:44,-0.4,Twitter
411,4,Excited for the next adventure!,12-11-2024 20:43,0.2,Instagram
412,4,The weather is perfect today!,02-03-2025 06:30,-0.2,Twitter
413,45,Had a great day with family!,07-10-2025 01:35,-0.1,
414,9,The commute was exhausting today.,30-08-2025 16:41,0.0,Twitter
415,16,Not feeling well today.,02-06-2025 08:04,-0.1,Twitter
416,14,Not feeling well today.,25-04-2025 15:15,0.8,Facebook
417,3,Excited about the new event!,19-07-2024 21:07,0.9,Twitter
418,37,Can't wait for the holidays!,23-07-2024 19:16,-0.6,Instagram
419,32,Looking forward to the next trip!,07-08-2025 00:32,0.2,
420,7,Looking forward to the next trip!,01-02-2025 11:08,-0.5,Instagram
421,36,The commute was exhausting today.,17-12-2025 12:12,0.1,Twitter
422,30,Feeling stressed about work.,06-09-2024 12:24,0.6,
423,3,Had a peaceful day.,23-08-2024 17:24,0.3,Facebook
424,23,Feeling stressed about work.,16-03-2025 18:51,0.1,
425,17,Can't wait for the holidays!,15-01-2025 12:22,-0.3,Twitter
426,26,Had an awesome workout!,09-05-2025 22:32,-0.6,Twitter
427,46,Feeling stressed about work.,16-11-2024 01:36,-0.2,
428,23,Looking forward to the next trip!,12-08-2025 16:02,0.8,Instagram
429,28,Had a peaceful day.,29-09-2024 18:48,-0.2,Facebook
430,23,Feeling stressed about work.,29-11-2024 03:11,-0.9,Facebook
431,46,Traffic was terrible today.,10-11-2025 02:44,-0.3,
432,42,Feeling bored today.,27-04-2025 16:39,0.7,Instagram
433,39,Feeling stressed about work.,29-09-2024 00:00,0.1,
434,23,Feeling overwhelmed with work.,04-07-2025 11:44,0.8,Twitter
435,4,Feeling bored today.,11-07-2025 11:54,1.0,Twitter
436,27,The commute was exhausting today.,18-08-2025 00:04,0.8,Instagram
437,21,The commute was exhausting today.,23-09-2024 16:51,0.5,Facebook
438,20,Not feeling well today.,21-02-2025 15:11,0.1,Instagram
439,22,Looking forward to the next trip!,04-06-2025 10:47,0.0,Instagram
440,50,The weather is perfect today!,23-10-2024 11:55,0.2,Twitter
441,33,Not feeling well today.,31-07-2024 00:00,-0.5,
442,32,Not feeling well today.,10-12-2024 07:44,-0.7,Twitter
443,28,The new movie was decent.,13-09-2025 13:10,-0.9,Instagram
444,45,Had a great day with family!,13-12-2024 16:20,0.1,Twitter
445,13,"Had an okay day, nothing special.",02-08-2025 17:22,0.2,Instagram
446,3,Enjoyed a relaxing evening.,15-08-2025 00:47,-0.0,Twitter
447,31,Feeling stressed about work.,07-11-2025 15:05,1.0,
448,13,The new movie was decent.,25-01-2025 18:44,0.0,
449,8,Feeling bored today.,02-12-2024 06:29,0.5,Facebook
450,23,"Had an okay day, nothing special.",12-05-2025 03:15,-0.7,
451,11,Enjoyed a nice day by the beach.,08-02-2025 08:33,0.8,Twitter
452,46,Enjoyed a relaxing evening.,16-07-2024 18:17,0.6,
453,23,Excited for the next adventure!,15-07-2025 15:21,0.7,
454,45,Excited for the next adventure!,20-06-2025 20:01,0.8,Facebook
455,9,Had a peaceful day.,27-11-2024 08:04,-0.3,Facebook
456,7,Excited about the new event!,04-11-2025 11:33,0.9,Instagram
457,19,The commute was exhausting today.,29-09-2024 22:50,0.4,Facebook
458,3,Had a great day with family!,21-10-2024 01:14,-0.1,Facebook
459,17,Had a great day with family!,23-07-2024 12:35,0.1,
460,44,Feeling bored today.,13-05-2025 09:26,-0.4,Instagram
461,24,Had a peaceful day.,13-11-2025 23:44,-0.6,Twitter
462,21,The new movie was decent.,13-09-2024 22:26,-0.6,Facebook
463,23,Feeling bored today.,27-05-2025 14:17,0.2,Instagram
464,21,The commute was exhausting today.,11-11-2024 02:24,0.0,Twitter
465,25,"Had an okay day, nothing special.",23-10-2024 06:30,-0.9,Instagram
466,15,Feeling stressed about work.,16-12-2024 11:11,-0.0,Instagram
467,22,The food was amazing at the restaurant!,17-02-2025 10:09,0.5,Instagram
468,39,The weather is perfect today!,05-07-2024 11:27,-0.3,Twitter
469,30,Excited for the next adventure!,07-02-2025 02:23,0.9,Instagram
470,32,Looking forward to the next trip!,11-08-2025 10:50,-0.4,Twitter
471,33,Feeling overwhelmed with work.,09-11-2025 11:28,0.9,
472,22,The food was amazing at the restaurant!,13-12-2024 23:13,0.1,Facebook
473,40,Excited for the next adventure!,21-11-2025 10:27,-0.5,Instagram
474,35,Feeling stressed about work.,03-02-2025 11:13,0.7,Instagram
475,8,Enjoyed a nice day by the beach.,21-09-2024 15:40,-1.0,Facebook
476,38,The food was amazing at the restaurant!,08-09-2025 02:30,0.2,Facebook
477,10,Feeling stressed about work.,21-05-2025 17:43,-0.4,Facebook
478,42,The new movie was decent.,04-07-2024 02:08,-0.1,
479,38,"Had an okay day, nothing special.",19-09-2024 10:33,-0.9,Facebook
480,20,Excited for the next adventure!,05-12-2025 01:58,0.3,Facebook
481,48,Enjoyed a relaxing evening.,07-11-2025 02:40,0.1,Instagram
482,46,Looking forward to the next trip!,01-11-2025 09:12,-0.2,Facebook
483,8,The new movie was decent.,11-03-2025 17:19,-0.4,Twitter
484,49,Enjoyed a relaxing evening.,15-07-2025 05:14,0.9,Facebook
485,6,Excited about the new event!,16-04-2025 22:11,0.7,Facebook
486,29,"Had an okay day, nothing special.",28-06-2024 12:33,-0.2,Twitter
487,31,Looking forward to the next trip!,02-07-2025 05:55,-0.4,
488,43,Enjoyed a relaxing evening.,13-04-2025 23:55,-0.2,Twitter
489,44,Excited for the next adventure!,24-06-2025 09:31,-0.5,
490,36,Looking forward to the next trip!,04-07-2024 01:04,-0.8,Instagram
491,38,Enjoyed a relaxing evening.,20-06-2025 17:41,0.7,Instagram
492,13,Enjoyed a nice day by the beach.,27-12-2024 21:51,1.0,
493,11,Feeling overwhelmed with work.,25-10-2024 10:25,-0.2,
494,47,Enjoyed a nice day by the beach.,13-08-2024 02:05,-0.5,
495,21,Looking forward to the next trip!,08-10-2025 07:29,0.6,Twitter
496,25,Looking forward to the next trip!,13-01-2025 03:00,-1.0,Twitter
497,4,Looking forward to the weekend.,28-12-2024 10:45,0.3,Facebook
498,17,The weather is perfect today!,07-11-2024 03:29,0.1,Facebook
499,27,Feeling bored today.,06-09-2025 03:24,-0.5,Instagram
500,1,"Had an okay day, nothing special.",09-09-2024 20:53,-0.1,Facebook
501,13,Feeling stressed about work.,20-12-2025 11:55,0.7,
502,21,Enjoyed a relaxing evening.,17-11-2025 10:56,-0.8,Facebook
503,24,Not feeling well today.,11-12-2024 18:25,-0.0,Facebook
504,33,Had an awesome workout!,01-07-2025 04:27,-1.0,Facebook
505,23,Excited about the new event!,20-08-2024 17:55,0.9,
506,38,The weather is perfect today!,23-05-2025 06:50,1.0,Instagram
507,27,Not feeling well today.,25-08-2024 23:02,-1.0,
508,36,The weather is perfect today!,21-06-2025 16:53,-0.0,Instagram
509,30,Looking forward to the next trip!,24-07-2024 16:02,-0.4,Facebook
510,41,Traffic was terrible today.,24-09-2024 05:44,0.3,Facebook
511,2,Looking forward to the next trip!,04-01-2025 16:28,-0.4,Facebook
512,10,The new movie was decent.,11-03-2025 18:44,-0.7,Instagram
513,16,Feeling stressed about work.,19-08-2025 08:16,-0.6,Instagram
514,22,The weather is perfect today!,18-12-2024 20:36,-0.1,Facebook
515,2,The food was amazing at the restaurant!,09-08-2025 01:54,0.4,Twitter
516,47,Had a peaceful day.,09-07-2024 15:11,0.4,Facebook
517,32,Can't wait for the holidays!,30-09-2025 07:31,-0.2,Instagram
518,32,Traffic was terrible today.,29-05-2025 17:16,0.8,Facebook
519,27,Had an awesome workout!,19-04-2025 16:05,-1.0,Facebook
520,12,Looking forward to the next trip!,23-09-2024 04:51,0.6,
521,18,Had a peaceful day.,01-09-2024 23:24,0.4,
522,7,Feeling bored today.,30-05-2025 04:35,-0.1,Twitter
523,18,The new movie was decent.,25-09-2025 21:22,-0.2,Facebook
524,44,The new movie was decent.,10-12-2024 20:53,0.7,Twitter
525,43,Feeling overwhelmed with work.,16-11-2025 19:24,-0.4,Twitter
526,16,Looking forward to the next trip!,22-10-2025 19:29,0.4,
527,23,Feeling overwhelmed with work.,08-08-2025 15:58,0.6,
528,20,Had an awesome workout!,05-04-2025 19:56,-0.1,
529,9,"Had an okay day, nothing special.",22-11-2024 16:18,0.7,
530,31,Not feeling well today.,04-10-2025 19:51,0.7,Instagram
531,35,Had a great day with family!,31-05-2025 22:33,0.1,Twitter
532,1,Had an awesome workout!,17-01-2025 09:14,-0.5,
533,14,Had a peaceful day.,09-05-2025 06:19,-0.3,
534,42,"Had an okay day, nothing special.",01-09-2024 17:52,-0.1,Facebook
535,20,Had a great day with family!,23-08-2024 23:32,-0.4,
536,9,Excited for the next adventure!,26-05-2025 19:26,-0.6,Twitter
537,42,Looking forward to the weekend.,19-10-2025 08:45,0.4,Facebook
538,9,Can't wait for the holidays!,12-01-2025 13:33,-0.2,Facebook
539,28,Looking forward to the weekend.,10-01-2025 21:56,-0.1,Facebook
540,37,Had a peaceful day.,05-08-2024 17:17,0.2,
541,1,Not feeling well today.,23-07-2024 16:03,-0.6,
542,7,The weather is perfect today!,08-11-2024 10:20,-0.1,Twitter
543,2,Excited for the next adventure!,30-04-2025 16:33,-0.9,Instagram
544,28,Feeling overwhelmed with work.,02-09-2024 09:34,1.0,
545,31,Looking forward to the next trip!,27-12-2024 09:21,-0.3,Instagram
546,45,Feeling stressed about work.,11-11-2024 22:02,-0.7,
547,4,"Had an okay day, nothing special.",20-09-2025 07:33,0.8,Twitter
548,11,Looking forward to the weekend.,25-06-2025 10:51,-0.8,
549,40,Had a great day with family!,07-02-2025 03:15,0.7,Twitter
550,14,Enjoyed a relaxing evening.,28-02-2025 10:07,0.3,Facebook
551,5,The new movie was decent.,27-10-2025 18:53,-0.2,Instagram
552,20,Excited for the next adventure!,14-12-2025 02:04,-0.5,Twitter
553,1,Had an awesome workout!,11-12-2025 01:03,0.4,Instagram
554,7,Enjoyed a relaxing evening.,22-06-2025 15:25,0.2,Facebook
555,14,The commute was exhausting today.,13-06-2025 08:53,0.1,Facebook
556,3,Traffic was terrible today.,30-12-2025 13:22,0.9,Twitter
557,26,The weather is perfect today!,06-09-2024 23:53,-0.3,Instagram
558,21,Had a peaceful day.,24-08-2024 14:56,-0.6,Instagram
559,49,The new movie was decent.,01-08-2024 22:34,-1.0,
560,12,Had a great day with family!,27-08-2024 09:28,-0.4,Facebook
561,31,Enjoyed a nice day by the beach.,09-12-2024 21:03,0.8,Facebook
562,24,Enjoyed a relaxing evening.,05-11-2025 21:58,0.5,Twitter
563,23,Enjoyed a relaxing evening.,22-02-2025 14:34,-0.1,Facebook
564,44,Had an awesome workout!,15-07-2025 02:50,-0.6,Facebook
565,5,The commute was exhausting today.,07-03-2025 14:19,-0.8,
566,47,Had a peaceful day.,13-04-2025 00:42,0.4,Instagram
567,40,"Had an okay day, nothing special.",12-09-2025 13:31,-1.0,Twitter
568,40,Excited for the next adventure!,24-06-2025 19:20,-0.0,Twitter
569,12,Feeling bored today.,01-12-2025 06:31,-0.0,
570,49,Looking forward to the weekend.,24-08-2025 19:10,-0.2,Twitter
571,43,Excited for the next adventure!,17-01-2025 23:07,0.6,
572,19,Had a peaceful day.,15-04-2025 20:58,0.2,Twitter
573,50,Can't wait for the holidays!,23-02-2025 11:32,0.5,Facebook
574,40,The weather is perfect today!,26-06-2025 10:19,-0.7,
575,48,Had an awesome workout!,18-07-2025 03:55,-0.6,Instagram
576,21,Enjoyed a nice day by the beach.,18-09-2024 23:01,0.8,
577,21,Can't wait for the holidays!,17-08-2024 14:49,-0.2,Facebook
578,10,Feeling stressed about work.,18-09-2024 08:44,0.5,Twitter
579,6,The commute was exhausting today.,09-07-2025 13:51,-0.7,
580,25,Excited about the new event!,10-03-2025 23:11,0.0,Twitter
581,23,Traffic was terrible today.,20-12-2025 18:34,0.6,
582,26,Feeling stressed about work.,17-04-2025 01:21,0.4,Instagram
583,50,Feeling bored today.,22-10-2024 17:18,-0.8,Facebook
584,27,Looking forward to the weekend.,01-09-2024 11:53,0.4,Facebook
585,6,Feeling overwhelmed with work.,18-10-2024 07:26,0.8,
586,46,The food was amazing at the restaurant!,11-08-2025 02:10,-0.1,Instagram
587,49,The new movie was decent.,23-09-2025 12:13,-0.3,
588,19,Enjoyed a nice day by the beach.,30-05-2025 09:20,-0.1,
589,34,Excited for the next adventure!,11-07-2025 19:31,0.2,Twitter
590,26,Had an awesome workout!,08-03-2025 21:37,-0.1,Facebook
591,30,Excited about the new event!,02-03-2025 03:13,0.1,
592,7,Feeling overwhelmed with work.,15-04-2025 14:47,0.2,Instagram
593,47,Had a great day with family!,21-11-2025 14:52,0.3,Instagram
594,6,"Had an okay day, nothing special.",19-03-2025 09:27,0.2,Facebook
595,46,Traffic was terrible today.,30-06-2024 23:21,-0.5,Instagram
596,34,The new movie was decent.,04-08-2024 17:09,-0.7,
597,34,Had a peaceful day.,11-10-2024 16:49,-0.2,Facebook
598,19,The weather is perfect today!,07-07-2025 02:29,-0.1,Twitter
599,16,Traffic was terrible today.,19-04-2025 06:55,0.9,Twitter
600,42,The new movie was decent.,27-05-2025 09:57,0.1,Twitter
601,21,Not feeling well today.,06-08-2024 12:49,-0.8,Instagram
602,29,The food was amazing at the restaurant!,16-09-2025 06:30,0.2,Facebook
603,1,The food was amazing at the restaurant!,07-09-2025 02:37,1.0,Instagram
604,15,Excited for the next adventure!,02-11-2025 21:01,0.7,Instagram
605,22,Feeling bored today.,23-12-2024 03:06,0.2,Facebook
606,49,Excited about the new event!,24-08-2025 10:56,-0.3,Twitter
607,3,"Had an okay day, nothing special.",24-09-2025 05:47,0.8,
608,1,Enjoyed a nice day by the beach.,10-07-2025 07:57,-0.3,Facebook
609,49,Feeling bored today.,26-10-2025 16:50,-0.6,
610,22,Feeling bored today.,21-10-2024 06:25,-0.5,
611,41,Had a peaceful day.,16-06-2024 23:42,-0.2,
612,16,Enjoyed a relaxing evening.,30-06-2024 08:02,-0.9,Facebook
613,43,Excited about the new event!,06-10-2025 14:42,-0.5,Instagram
614,33,The commute was exhausting today.,19-06-2024 21:23,-0.8,Facebook
615,50,"Had an okay day, nothing special.",10-11-2024 07:53,-1.0,Twitter
616,26,Not feeling well today.,28-12-2024 06:08,-0.8,Instagram
617,21,"Had an okay day, nothing special.",14-02-2025 12:10,0.7,Twitter
618,50,Looking forward to the weekend.,01-09-2024 00:21,-0.8,Instagram
619,11,"Had an okay day, nothing special.",19-08-2025 09:40,0.5,Twitter
620,24,Enjoyed a relaxing evening.,10-11-2024 08:56,0.0,
621,31,Had an awesome workout!,06-07-2024 09:24,0.2,Instagram
622,31,Enjoyed a nice day by the beach.,19-04-2025 18:52,-0.2,
623,24,Looking forward to the next trip!,09-08-2024 15:20,-0.8,Instagram
624,22,Had a great day with family!,11-09-2025 12:57,-0.6,Facebook
625,1,Looking forward to the next trip!,22-06-2024 10:40,-0.9,
626,25,The food was amazing at the restaurant!,03-09-2024 16:20,-0.8,
627,48,Excited about the new event!,10-02-2025 04:49,-0.5,Instagram
628,41,Excited about the new event!,22-07-2025 19:36,0.4,Facebook
629,34,Had a peaceful day.,20-08-2025 19:33,-1.0,
630,36,Looking forward to the weekend.,12-03-2025 22:22,0.9,
631,3,Excited for the next adventure!,12-10-2025 11:39,-0.8,
632,34,Not feeling well today.,04-11-2025 12:48,-0.1,Twitter
633,13,The commute was exhausting today.,16-05-2025 08:07,0.2,
634,19,The new movie was decent.,04-02-2025 00:05,0.9,Facebook
635,20,The food was amazing at the restaurant!,19-10-2025 23:40,-0.7,Facebook
636,4,Had a peaceful day.,10-05-2025 08:44,-0.9,Twitter
637,48,Enjoyed a relaxing evening.,23-02-2025 20:17,-0.1,Facebook
638,19,Had a great day with family!,04-05-2025 10:13,-0.7,Facebook
639,48,Excited about the new event!,23-06-2024 01:01,-0.6,Twitter
640,16,Looking forward to the next trip!,12-01-2025 01:26,-0.0,Facebook
641,48,"Had an okay day, nothing special.",08-04-2025 22:27,-0.3,
642,5,Traffic was terrible today.,28-06-2025 16:21,0.8,
643,11,Excited about the new event!,05-09-2025 00:18,0.3,Twitter
644,38,Traffic was terrible today.,30-08-2025 18:36,0.0,Instagram
645,45,Enjoyed a relaxing evening.,01-01-2025 07:56,-0.1,
646,3,Can't wait for the holidays!,25-10-2024 21:08,0.9,
647,33,Had an awesome workout!,16-12-2024 15:01,0.1,Instagram
648,15,The weather is perfect today!,03-10-2024 15:08,-0.1,Twitter
649,21,Feeling overwhelmed with work.,07-11-2025 03:12,1.0,Facebook
650,46,Feeling bored today.,08-09-2025 19:21,0.9,Instagram
651,18,Feeling bored today.,15-10-2024 22:57,-0.8,Instagram
652,10,The food was amazing at the restaurant!,31-01-2025 17:35,0.6,Instagram
653,38,Feeling bored today.,24-09-2025 08:51,-0.7,
654,39,Excited about the new event!,16-09-2024 18:34,0.9,Instagram
655,14,Feeling overwhelmed with work.,05-07-2025 11:24,-0.7,Instagram
656,21,Can't wait for the holidays!,14-11-2024 03:45,0.4,Instagram
657,3,The food was amazing at the restaurant!,27-05-2025 05:27,0.0,Twitter
658,12,Had a great day with family!,30-09-2024 12:04,-0.6,Twitter
659,26,Not feeling well today.,07-08-2025 07:43,-0.0,Instagram
660,41,Looking forward to the next trip!,09-10-2025 03:28,-0.8,
661,16,Enjoyed a nice day by the beach.,06-07-2024 18:21,0.2,Instagram
662,20,Enjoyed a relaxing evening.,20-06-2024 17:18,0.7,Twitter
663,47,Had a great day with family!,13-10-2024 01:43,-0.7,Instagram
664,19,Enjoyed a relaxing evening.,27-07-2024 22:31,0.4,
665,44,Looking forward to the weekend.,30-06-2025 21:55,0.6,Twitter
666,6,The new movie was decent.,05-03-2025 23:25,0.0,Facebook
667,21,Feeling stressed about work.,16-06-2024 06:06,0.2,
668,17,Looking forward to the weekend.,04-01-2025 14:30,0.8,
669,21,Excited about the new event!,18-10-2024 09:06,0.4,
670,34,The commute was exhausting today.,10-05-2025 18:58,0.5,Facebook
671,30,Had an awesome workout!,22-06-2025 15:30,-0.8,Instagram
672,46,Not feeling well today.,04-07-2025 19:07,-1.0,
673,21,Enjoyed a relaxing evening.,14-09-2024 11:45,0.9,Instagram
674,27,Can't wait for the holidays!,05-08-2024 03:54,0.1,
675,35,Had an awesome workout!,14-08-2024 20:17,-0.3,
676,24,The commute was exhausting today.,23-08-2024 13:00,-0.7,Facebook
677,3,Enjoyed a nice day by the beach.,15-10-2025 06:36,-0.2,
678,49,Had a great day with family!,16-07-2024 15:19,-0.1,
679,12,Had a great day with family!,12-02-2025 17:17,-0.7,Instagram
680,11,Can't wait for the holidays!,08-11-2024 22:30,-0.4,Instagram
681,35,Had a peaceful day.,29-09-2024 02:24,0.8,Instagram
682,18,Enjoyed a nice day by the beach.,15-12-2025 13:19,0.7,Twitter
683,48,The new movie was decent.,02-07-2025 09:24,0.2,
684,16,Had a great day with family!,28-06-2024 02:14,-0.8,Instagram
685,33,The weather is perfect today!,27-08-2025 10:45,-0.8,
686,3,The commute was exhausting today.,20-11-2025 18:49,0.0,Facebook
687,23,Looking forward to the next trip!,24-10-2025 10:37,0.3,Facebook
688,27,Excited about the new event!,25-12-2024 14:36,0.6,
689,36,Feeling overwhelmed with work.,10-03-2025 00:31,0.2,Twitter
690,27,Looking forward to the next trip!,02-03-2025 05:43,-0.9,Instagram
691,38,Enjoyed a relaxing evening.,13-01-2025 09:59,0.4,
692,29,Traffic was terrible today.,18-12-2025 12:13,-0.2,
693,33,Had a peaceful day.,16-12-2025 00:42,0.3,
694,19,Looking forward to the weekend.,07-10-2025 00:15,0.9,Twitter
695,31,Can't wait for the holidays!,06-10-2024 09:48,0.2,Instagram
696,37,Can't wait for the holidays!,24-09-2024 17:18,0.9,Instagram
697,22,Looking forward to the weekend.,18-08-2025 18:43,-0.5,Facebook
698,42,Feeling stressed about work.,03-12-2025 12:46,-0.7,Instagram
